SongID,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,YouTube URL
4203,7tpRgru0h8B4eCvdBegLTA,Zack Knight,Nakhre,Nakhre,67,194676,False,0.524,0.632,10,-7.285,0,0.0785,0.255,0.0,0.277,0.416,169.989,4,hip-hop,https://www.youtube.com/watch?v=vZAAHUT3RDU&pp=ygUnWmFjayBLbmlnaHQgTmFraHJlIG9mZmljaWFsIG11c2ljIHZpZGVv
4204,1c0zagykmGPDYuxJeDqZhJ,Bob Sinclar;Steve Edwards,World Hold on (Children of the Sky) [Radio Edit],World Hold on (Children of the Sky) [Radio Edit],67,204230,False,0.738,0.932,8,-1.898,0,0.0959,0.074,0.000121,0.0623,0.624,126.994,4,disco,https://www.youtube.com/watch?v=XpdpW0z9xnQ&pp=ygVfQm9iIFNpbmNsYXI7U3RldmUgRWR3YXJkcyBXb3JsZCBIb2xkIG9uIChDaGlsZHJlbiBvZiB0aGUgU2t5KSBbUmFkaW8gRWRpdF0gb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4205,2E7W1X4maFFcjHrVrFA7Vs,Ozzy Osbourne,Bark At The Moon (Expanded Edition),Bark at the Moon,67,257120,False,0.303,0.961,9,-5.333,0,0.243,0.00253,6.2e-05,0.132,0.305,146.591,4,hard-rock,https://www.youtube.com/watch?v=LplPi2CxNHI&pp=ygUzT3p6eSBPc2JvdXJuZSBCYXJrIGF0IHRoZSBNb29uIG9mZmljaWFsIG11c2ljIHZpZGVv
4206,0C4KChnQFHNgtjbppUFooH,Zack Knight;Nora Fatehi,Dirty Little Secret,Dirty Little Secret,67,183092,False,0.868,0.572,0,-6.217,0,0.112,0.101,0.0,0.103,0.485,96.985,4,hip-hop,https://www.youtube.com/watch?v=Tb6xGDiSscc&pp=ygVAWmFjayBLbmlnaHQ7Tm9yYSBGYXRlaGkgRGlydHkgTGl0dGxlIFNlY3JldCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4207,67hbP9PFQZrb4XZc3TzB0s,Boney M.,Fantastic Boney M.,Rasputin - Single Version,67,220733,False,0.694,0.719,6,-12.734,0,0.048,0.47,0.00121,0.44,0.972,126.212,4,disco,https://www.youtube.com/watch?v=16y1AkoZkmQ&pp=ygU3Qm9uZXkgTS4gUmFzcHV0aW4gLSBTaW5nbGUgVmVyc2lvbiBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4208,6gCVA6ja6g0foIsWv0RuSZ,System Of A Down,Toxicity,ATWA,67,176200,False,0.376,0.787,5,-4.731,0,0.0394,0.00378,0.0,0.548,0.371,87.102,4,metal,https://www.youtube.com/watch?v=M5gN0qG_l6Y&pp=ygUqU3lzdGVtIE9mIEEgRG93biBBVFdBIG9mZmljaWFsIG11c2ljIHZpZGVv
4209,1TRgZ55GFCKSbrTb62rmra,Jass Manak;DIVINE,No Competition,No Competition,67,205500,False,0.868,0.635,10,-6.352,0,0.227,0.164,0.0,0.0898,0.621,90.019,4,hip-hop,https://www.youtube.com/watch?v=bNtOvlT9ZCQ&pp=ygU1SmFzcyBNYW5haztESVZJTkUgTm8gQ29tcGV0aXRpb24gb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4210,55MIRLbZzpYSmMlRt9ZDWM,Andrew Garfield;Joshua Henry;Vanessa Hudgens;Robin de Jesus;Alexandra Shipp;MJ Rodriguez,"tick, tick... BOOM! (Soundtrack from the Netflix Film)",30/90,67,262505,True,0.466,0.789,0,-5.956,1,0.0663,0.0146,0.0,0.0637,0.36,175.772,4,show-tunes,https://www.youtube.com/watch?v=eh6-ZfWdnLQ&pp=ygVzQW5kcmV3IEdhcmZpZWxkO0pvc2h1YSBIZW5yeTtWYW5lc3NhIEh1ZGdlbnM7Um9iaW4gZGUgSmVzdXM7QWxleGFuZHJhIFNoaXBwO01KIFJvZHJpZ3VleiAzMC85MCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4211,3BvqjMhMCLNlluQagWb589,Vwillz,Darkside,Darkside,67,134060,True,0.612,0.402,6,-11.926,1,0.0361,0.245,1.29e-06,0.21,0.304,82.478,4,sad,https://www.youtube.com/watch?v=efTS61DdPZ8&pp=ygUkVndpbGx6IERhcmtzaWRlIG9mZmljaWFsIG11c2ljIHZpZGVv
4212,7ixiCZEHWHc8FxaQXQh2P4,Sister Nancy,One Two,Bam Bam,67,196506,False,0.722,0.605,5,-6.07,1,0.153,0.825,0.0178,0.248,0.709,165.998,4,dancehall,https://www.youtube.com/watch?v=urdxHHeX3GY&pp=ygUpU2lzdGVyIE5hbmN5IEJhbSBCYW0gb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4213,5DezuV0RFcMcgA11UGdGBR,Gunnel Boek,Hommage d'amitié,Hommage d'amitié,67,136648,False,0.419,0.043,5,-29.477,1,0.0372,0.99,0.954,0.105,0.375,181.943,4,piano,https://www.youtube.com/watch?v=oGP-DMf_QY8&pp=ygUyR3VubmVsIEJvZWsgSG9tbWFnZSBkJ2FtaXRpw6kgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4214,51mLQ3w7yR7vjdSTFLWaY5,Wizkid;Burna Boy,Made In Lagos,Ginger (feat. Burna Boy),67,196146,False,0.545,0.749,4,-6.621,0,0.153,0.103,0.0,0.232,0.681,100.503,4,dancehall,https://www.youtube.com/watch?v=YSy2lBZ1QrA&pp=ygU-V2l6a2lkO0J1cm5hIEJveSBHaW5nZXIgKGZlYXQuIEJ1cm5hIEJveSkgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4215,3gY6tiCNsuVi6s8kPV6aQg,Nas,I Am...,Nas Is Like,67,237026,True,0.634,0.845,11,-5.058,0,0.352,0.00602,5.29e-06,0.0598,0.929,94.0,4,hardcore,https://www.youtube.com/watch?v=VC4ORS5n9Hg&pp=ygUkTmFzIE5hcyBJcyBMaWtlIG9mZmljaWFsIG11c2ljIHZpZGVv
4216,5XRHGXut00SrJUFmcn2lQF,OneRepublic,Waking Up,All The Right Moves,67,238000,False,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,4,piano,https://www.youtube.com/watch?v=qrOeGCJdZe4&pp=ygU0T25lUmVwdWJsaWMgQWxsIFRoZSBSaWdodCBNb3ZlcyBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4217,63BokRfXSQhEU6Qi2dSJpZ,Geto Boys,We Can't Be Stopped,Mind Playing Tricks on Me,67,308733,True,0.886,0.512,10,-11.825,0,0.237,0.207,0.0,0.0991,0.454,93.997,4,hardcore,https://www.youtube.com/watch?v=IJtHdkyo0hc&pp=ygU4R2V0byBCb3lzIE1pbmQgUGxheWluZyBUcmlja3Mgb24gTWUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4218,1KMEDSIl2j1NwYa9mgvMyg,Haley Joelle,Memory Lane,Memory Lane,67,154000,False,0.488,0.103,1,-12.009,1,0.0522,0.933,0.0,0.107,0.326,120.141,4,singer-songwriter,https://www.youtube.com/watch?v=83TQqIoylnk&pp=ygUtSGFsZXkgSm9lbGxlIE1lbW9yeSBMYW5lIG9mZmljaWFsIG11c2ljIHZpZGVv
4219,6E1YebXpPPtujMUljDNlOo,Crystal Castles,(III),Kerosene,67,192000,False,0.519,0.546,8,-9.368,1,0.0763,0.0827,0.0,0.133,0.0862,115.799,4,hardcore,https://www.youtube.com/watch?v=qR2QIJdtgiU&pp=ygUtQ3J5c3RhbCBDYXN0bGVzIEtlcm9zZW5lIG9mZmljaWFsIG11c2ljIHZpZGVv
4220,5UvLQncwvEGiRLn0xEZw45,Sub Focus,Off The Ground,Off The Ground,67,242750,False,0.582,0.791,0,-3.643,0,0.0427,0.0296,0.105,0.118,0.0422,174.01,4,drum-and-bass,https://www.youtube.com/watch?v=yDvrNjZiafs&pp=ygUtU3ViIEZvY3VzIE9mZiBUaGUgR3JvdW5kIG9mZmljaWFsIG11c2ljIHZpZGVv
4221,20O2mCvJkmrZ5RNED9tbpu,Vwillz,Falling Slowly,Falling Slowly,67,119066,True,0.574,0.456,9,-9.067,1,0.0812,0.469,0.0,0.264,0.54,180.171,4,sad,https://www.youtube.com/watch?v=Y1aVJSXZZ0U&pp=ygUqVndpbGx6IEZhbGxpbmcgU2xvd2x5IG9mZmljaWFsIG11c2ljIHZpZGVv
4222,3cfnGXJ9bmiWvFqEO6ff8B,"Earth, Wind & Fire",I Am,After the Love Has Gone,67,278040,False,0.424,0.443,6,-13.45,1,0.0382,0.532,0.000389,0.673,0.391,131.675,4,disco,https://www.youtube.com/watch?v=Gs069dndIYk&pp=ygUMRWFydGgsIFdpbmQg
4223,4GrowvVL3xpUgfnXj6mVRH,Yasser Desai;Aakanksha Sharma,Shaadi Mein Zaroor Aana (Original Motion Picture Soundtrack),Jogi,67,273188,False,0.651,0.562,9,-5.787,1,0.0302,0.601,0.0,0.121,0.607,81.029,4,pop-film,https://www.youtube.com/watch?v=HexFqifusOk&pp=ygU3WWFzc2VyIERlc2FpO0Fha2Fua3NoYSBTaGFybWEgSm9naSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4224,16GUMo6u3D2qo9a19AkYct,Billy Joel,The Stranger (Legacy Edition),Movin' Out (Anthony's Song),67,210760,False,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,4,piano,https://www.youtube.com/watch?v=7nfEYV7nWc0&pp=ygU7QmlsbHkgSm9lbCBNb3ZpbicgT3V0IChBbnRob255J3MgU29uZykgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4225,7voSun33hCNkIrjxaj3g47,Fireboy DML;21 Savage;Blxst,Peru (Remix),Peru - Remix,67,186952,True,0.966,0.509,7,-7.559,0,0.123,0.496,0.0,0.0799,0.646,108.013,4,dancehall,https://www.youtube.com/watch?v=acDoYqJCfxQ&pp=ygU9RmlyZWJveSBETUw7MjEgU2F2YWdlO0JseHN0IFBlcnUgLSBSZW1peCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4226,4NmWv6PEGEAmorN5UN9fRo,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),Ajj Din Chadheya,67,315013,False,0.53,0.701,9,-4.54,1,0.0823,0.536,8.09e-06,0.118,0.818,171.856,4,pop-film,https://www.youtube.com/watch?v=GAfEZ6Ov2cc&pp=ygU6UmFoYXQgRmF0ZWggQWxpIEtoYW4gQWpqIERpbiBDaGFkaGV5YSBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4227,3omXshBamrREltcf24gYDC,Cold War Kids,Hold My Home,First,67,200360,False,0.468,0.692,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,4,piano,https://www.youtube.com/watch?v=3_mmnFtiB48&pp=ygUoQ29sZCBXYXIgS2lkcyBGaXJzdCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4228,6459gZKddpOoPIH8PAcCwS,Fireboy DML,Playboy,All Of Us (Ashawo),67,183349,True,0.605,0.813,11,-6.416,1,0.0903,0.304,0.0033,0.132,0.748,199.837,4,dancehall,https://www.youtube.com/watch?v=FfHSi48IY4g&pp=ygUzRmlyZWJveSBETUwgQWxsIE9mIFVzIChBc2hhd28pIG9mZmljaWFsIG11c2ljIHZpZGVv
4229,6oOCGD2Sp9UTcDsuDz8Hdu,Omah Lay,Boy Alone,understand,67,174545,False,0.697,0.653,0,-7.284,1,0.102,0.166,0.231,0.0911,0.627,99.982,4,dancehall,https://www.youtube.com/watch?v=X3Ai6osw3Mk&pp=ygUoT21haCBMYXkgdW5kZXJzdGFuZCBvZmZpY2lhbCBtdXNpYyB2aWRlbw%3D%3D
4230,2MwCoo4GeXpi8soWn9EiPo,Anirudh Ravichander;Dhanush;Shruti Haasan,3 (Original Motion Picture Soundtrack),Kannazhaga - The Kiss of Love,67,205946,False,0.574,0.496,8,-7.153,0,0.0277,0.431,0.0,0.399,0.61,109.935,4,hip-hop,https://www.youtube.com/watch?v=0tX2ck4Rmzk&pp=ygVcQW5pcnVkaCBSYXZpY2hhbmRlcjtEaGFudXNoO1NocnV0aSBIYWFzYW4gS2FubmF6aGFnYSAtIFRoZSBLaXNzIG9mIExvdmUgb2ZmaWNpYWwgbXVzaWMgdmlkZW8%3D
4231,1ocYa8PoVd5e2vPn0xHJcA,Sohail Sen;Mohit Chauhan;Taraannum Mallik;Kausar Munir,Ek Tha Tiger,Saiyaara,67,252160,False,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,4,pop-film,https://www.youtube.com/watch?v=A5pSnIwbpaM&pp=ygVUU29oYWlsIFNlbjtNb2hpdCBDaGF1aGFuO1RhcmFhbm51bSBNYWxsaWs7S2F1c2FyIE11bmlyIFNhaXlhYXJhIG9mZmljaWFsIG11c2ljIHZpZGVv
4232,0HLhptvI8NozbOHRLNniFz,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,"Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)","Family (feat. Bebe Rexha, Ty Dolla $ign & A Boogie Wit da Hoodie)",67,158994,False,0.687,0.717,11,-6.61,1,0.0755,0.0744,0.0,0.134,0.685,88.063,4,edm,https://www.youtube.com/watch?v=QfWhTXvvH2E&pp=ygVlRGF2aWQgR3VldHRhO0JlYmUgUmV4aGE7VHkgRG9sbGEgJGlnbjtBIEJvb2dpZSBXaXQgZGEgSG9vZGllIEZhbWlseSAoZmVhdC4gQmViZSBSZXhoYSwgVHkgRG9sbGEgJGlnbiA%3D
